id	pub_title.x	doi.x	pmid.x	registration_date	start_date	completion_date	has_iv_trn_abstract	has_iv_trn_ft	has_reg_pub_link	reg_1y_after_start.x	reg_after_cd.x	reg_after_pub.x	has_crossreg_eudract	has_crossreg_isrctn	ab_addressed	ab_justified	ab_wording	ft_addressed	ft_justified	ft_wording	trn_reported	trn_location	reg_reported	reg_location	reg_wording	comment
NCT01731717	Cost-effectiveness of guideline-based stepped and collaborative care versus treatment as usual for patients with depression - a cluster-randomized trial	10.1186/s12888-020-02829-0	32859177	2012-11-12	2012-09-01	2015-05-01	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT01683240	Prospective evaluation of the short access cholangioscopy for stone clearance and evaluation of indeterminate strictures	10.1016/s1499-3872(16)60170-4	28119264	2012-07-06	2011-02-01	2016-02-01	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	1	methods	1	methods	The study proto- col was approved by the Institutional Clinical Research Ethics Committee (PV3526) and was registered in Clini- caltrials.gov (NCT01683240).	NA
NCT01663649	Efficacy of a psychological online intervention for depression in people with epilepsy: a randomized controlled trial	10.1111/epi.12833	25410633	2012-08-08	2012-06-01	2014-02-01	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT01580124	Pulmonary Vein Isolation Versus Defragmentation: The CHASE-AF Clinical Trial	10.1016/j.jacc.2015.09.088	26700836	2012-04-16	2010-11-01	2015-02-01	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	1	abstract	1	abstract	(The Randomized Catheter Ablation of Persist End Atrial Fibrillation Study [CHASE-AF]; NCT01580124).	NA
NCT01405417	Peroral endoscopic myotomy for the treatment of achalasia: an international prospective multicenter study	10.1053/j.gastro.2013.04.057	23665071	2011-05-26	2011-04-01	2017-09-01	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT01209208	Efficacy and Safety of Budesonide, vs Mesalazine or Placebo, as Induction Therapy for Lymphocytic Colitis	10.1053/j.gastro.2018.08.042	30195447	2010-09-23	2010-05-01	2017-06-01	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT00678275	Antilymphocyte Globulin for Prevention of Chronic Graft-versus-Host Disease	10.1056/nejmoa1506002	26735993	2008-05-08	2006-10-01	2015-03-01	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	0	NA	1	1	The study started recruitment in October 2006. At the time, there was confusion among European investigators regarding the need to register the trial before initiation of enrollment; the trial was registered in May 2008.	1	abstract	1	abstract	(Funded by the Neovii Biotech and the European Society for Blood and Marrow Transplantation; ClinicalTrials.gov number, NCT00678275.).	NA
NCT02051660	Spiritual well-being mediates the association between attachment insecurity and psychological distress in advanced cancer patients	10.1007/s00520-019-04744-x	30887126	2014-01-29	2013-03-01	2017-12-01	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT02868320	SMS education for the promotion of diabetes self-management in low & middle income countries: a pilot randomized controlled trial in Egypt	10.1186/s12889-017-4973-5	29258499	2016-08-09	2014-04-01	2015-07-01	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0	1	Trial registration: ClinicalTrials.gov NCT02868320 . Registered 9 August 2016. Retrospectively registered.	1	1	Given the amount of paperwork, approvals‚ and signatures that were needed from university administration, hospital management, faculty members, or participating team members through the different stages of the study, following a strict time plan was not always possible. Consequently, the delays in all study phases led to a 2-week overlap of the study period with the month of Ramadan, which forced us to start our final interviews 2 weeks ahead of schedule. Though this might not have had a noticeable impact on our results, it could still be seen as a limitation of our study. 	1	abstract	1	abstract	Trial registration: ClinicalTrials.gov NCT02868320 . Registered 9 August 2016. Retrospectively registered.	NA
NCT01861951	A phase II trial comparing pazopanib with doxorubicin as first-line treatment in elderly patients with metastatic or advanced soft tissue sarcoma (EPAZ): study protocol for a randomized controlled trial	10.1186/s13063-016-1434-x	27387325	2013-04-11	2012-10-01	2017-07-11	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT01630434	Normothermic ex-vivo preservation with the portable Organ Care System Lung device for bilateral lung transplantation (INSPIRE): a randomised, open-label, non-inferiority, phase 3 study	10.1016/s2213-2600(18)30136-x	29650408	2012-06-25	2011-11-01	2016-04-01	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT01534702	Phase I/II study on cytarabine and idarubicin combined with escalating doses of clofarabine in newly diagnosed patients with acute myeloid leukaemia and high risk for induction failure (AMLSG 17-10 CIARA trial)	10.1111/bjh.15546	30378121	2012-02-14	2012-01-01	2015-09-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT01445171	One-year outcomes of the Surgical Treatment of Aortic Stenosis With a Next Generation Surgical Aortic Valve (TRITON) trial: a prospective multicenter study of rapid-deployment aortic valve replacement with the EDWARDS INTUITY Valve System	10.1016/j.jtcvs.2012.07.108	23058665	2011-08-05	2010-01-01	2017-12-01	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	1	abstract	1	abstract	Trial registration: ClinicalTrials.gov NCT01445171.	NA
NCT00932971	Peginterferon alfa-2a plus tenofovir disoproxil fumarate for hepatitis D (HIDIT-II): a randomised, placebo controlled, phase 2 trial	10.1016/s1473-3099(18)30663-7	30833068	2009-07-03	2009-06-01	2017-08-02	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT00860730	Sutureless perceval aortic valve replacement: results of two European centers	10.1016/j.athoracsur.2012.01.071	22541180	2009-03-11	2009-01-01	2015-10-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT00111345	Randomized trial comparing liposomal daunorubicin with idarubicin as induction for pediatric acute myeloid leukemia: results from Study AML-BFM 2004	10.1182/blood-2013-02-484097	23704089	2005-05-19	2004-03-01	2017-03-01	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT03013322	Effect of physostigmine on recovery from septic shock following intra-abdominal infection - Results from a randomized, double-blind, placebo-controlled, monocentric pilot trial (Anticholium¬Æ per Se)	10.1016/j.jcrc.2019.04.012	31035187	2017-01-01	2015-01-28	2017-02-18	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	0	NA	0	1	Trial registration: EudraCT Number 2012-001650-26, ClinicalTrials.gov identifier NCT03013322.	1	abstract	1	abstract	Trial registration: EudraCT Number 2012-001650-26, ClinicalTrials.gov identifier NCT03013322.	NA
NCT02976532	Electromagnetic tracking for femoral derotation osteotomy-an in vivo study	10.1002/jor.23579	28419537	2016-11-15	2013-07-01	2017-10-01	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	0	NA	0	NA	NA	NA
NCT02881216	Procedural advantages of a novel coronary stent design with ultra-thin struts and bioabsorbable abluminal polymer coating in an all-comers registry	10.5114/aic.2018.78326	30302099	2016-08-15	2015-01-01	2016-06-01	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	1	methods	1	methods	Clinical trial registration (http://www.clinicaltrials.gov) unique identifier NCT02881216.	NA
NCT02637544	Comparison of acupuncture on specific and non-specific points for the treatment of painful temporomandibular disorders: A randomised controlled trial	10.1111/joor.12952	32077514	2015-10-01	2014-04-01	2016-08-01	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	1	methods	1	methods	The study protocol was approved by the ethics committee of the Medical Faculty of Heidelberg University (approval no.: S-099/2014), and the trial was registered on ClinicalTrials.gov (NCT02637544).	NA
NCT02575612	Can a pathological complete response of breast cancer after neoadjuvant chemotherapy be diagnosed by minimal invasive biopsy?	10.1016/j.ejca.2016.09.034	27821317	2015-10-12	2014-07-01	2015-02-01	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	1	methods	1	methods	Data collection was planned prospectively; the study protocol was published on clinicaltrials.gov (NCT02575612) 	NA
NCT02358720	Randomized phase II trial evaluating pain response in patients with spinal metastases following stereotactic body radiotherapy versus three-dimensional conformal radiotherapy	10.1016/j.radonc.2018.04.030	29843899	2015-01-27	2014-12-01	2016-12-01	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT02290613	Early treatment with ambrisentan of mildly elevated mean pulmonary arterial pressure associated with systemic sclerosis: a randomized, controlled, double-blind, parallel group study (EDITA study)	10.1186/s13075-019-1981-0	31655622	2014-10-31	2014-07-01	2017-12-31	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT01858987	Randomized clinical trial of stapler hepatectomy versus LigaSure‚Ñ¢ transection in elective hepatic resection	10.1002/bjs.10902	30069876	2013-05-16	2011-11-02	2014-08-14	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	1	abstract	1	abstract	Registration number: NCT01858987 (http://www.clinicaltrials.gov).	NA
NCT01645150	Resistance training as supportive measure in advanced cancer patients undergoing TKI therapy-a controlled feasibility trial	10.1007/s00520-017-3788-3	28667563	2012-06-11	2012-05-01	2015-12-01	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT01641185	Acute Toxicity and Quality of Life in Patients With Prostate Cancer Treated With Protons or Carbon Ions in a Prospective Randomized Phase II Study--The IPI Trial	10.1016/j.ijrobp.2016.02.025	27084659	2012-07-06	2012-05-01	2015-12-01	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT01620710	Hypofractionated IMRT of the prostate bed after radical prostatectomy: acute toxicity in the PRIAMOS-1 trial	10.1016/j.ijrobp.2014.07.015	25216858	2012-06-13	2012-02-01	2017-09-30	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT01468766	Randomized, controlled trial of resistance training in breast cancer patients receiving adjuvant radiotherapy: results on cancer-related fatigue and quality of life	10.1093/annonc/mdu374	25096607	2011-10-11	2011-02-01	2014-07-01	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT01409824	"""Quality of prenatal and maternal care: bridging the know-do gap"" (QUALMAT study): an electronic clinical decision support system for rural Sub-Saharan Africa"	10.1186/1472-6947-13-44	23574764	2011-08-03	2009-05-01	2014-04-01	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT01071837	A phase II, randomized, study of weekly APG101+reirradiation versus reirradiation in progressive glioblastoma	10.1158/1078-0432.ccr-14-0951-t	25338498	2010-02-18	2009-12-01	2014-10-01	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT01019434	A phase II, randomized, study of weekly APG101+reirradiation versus reirradiation in progressive glioblastoma	10.1158/1078-0432.ccr-14-0951-t	25338498	2009-11-24	2009-10-01	2014-03-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT00794326	Low-Sodium Versus Standard-Sodium Peritoneal Dialysis Solution in Hypertensive Patients: A Randomized Controlled Trial	10.1053/j.ajkd.2015.07.031	26388284	2008-11-18	2008-10-01	2014-12-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT02157389	Positive Treatment Expectancies Reduce Clinical Pain and Perceived Limitations in Movement Ability Despite Increased Experimental Pain: A Randomized Controlled Trial on Sham Opioid Infusion in Patients with Chronic Back Pain	10.1159/000501385	31302644	2014-06-03	2012-07-01	2014-12-01	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	1	ethics	1	ethics	It was registered at www.clinicaltrials.gov under clinical trial identifier NCT02157389.	NA
NCT00055874	Allogeneic hematopoietic stem cell transplantation (allo SCT) for chronic myeloid leukemia in the imatinib era: evaluation of its impact within a subgroup of the randomized German CML Study IV	10.1182/blood-2009-08-237115	19965667	2003-03-06	2002-06-01	2017-03-31	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	1	abstract	1	abstract	The study is registered at the National Institutes of Health, http://clinicaltrials.gov: NCT00055874.	NA
NCT03467087	Safety and feasibility of electrical muscle stimulation in patients undergoing autologous and allogeneic stem cell transplantation or intensive chemotherapy	10.1007/s00520-018-4390-z	30094730	2018-02-27	2016-02-03	2017-03-16	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	1	abstract	1	abstract	Trial registration: NCT03467087.	NA
NCT02226770	Heart-focused anxiety in patients with chronic heart failure before implantation of an implantable cardioverter defibrillator: baseline findings of the Anxiety-CHF Study	10.1007/s00392-015-0909-1	26481915	2014-04-17	2010-07-01	2016-10-01	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	1	abstract	1	abstract	NCT02226770	NA
NCT01768585	Effects of heart rate reduction with ivabradine on vascular stiffness and endothelial function in chronic stable coronary artery disease	10.1097/hjh.0000000000001984	30672832	2013-01-11	2012-12-01	2014-12-01	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT00769457	Fluid status telemedicine alerts for heart failure: a randomized controlled trial	10.1093/eurheartj/ehw099	26984864	2008-10-08	2008-09-01	2014-11-01	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT02120859	Fractional flow reserve-guided coronary angioplasty using paclitaxel-coated balloons without stent implantation: feasibility, safety and 6-month results by angiography and optical coherence tomography	10.1007/s00392-016-1019-4	27379610	2014-04-19	2012-10-01	2014-04-01	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT01247792	A novel questionnaire to measure staff perception of end-of-life decision making in the intensive care unit--development and psychometric testing	10.1016/j.jcrc.2014.09.015	25311265	2010-11-11	2010-08-01	2014-09-30	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT01108042	Phase I trial of split-dose induction docetaxel, cisplatin, and 5-fluorouracil (TPF) chemotherapy followed by curative surgery combined with postoperative radiotherapy in patients with locally advanced oral and oropharyngeal squamous cell cancer (TISOC-1)	10.1186/1471-2407-12-483	23083061	2010-04-14	2009-11-01	2016-02-01	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT03042429	Treatment and outcomes of patients with relapsed, high-risk neuroblastoma: results of German trials	10.1002/pbc.22693	21298742	2017-02-01	2007-01-01	2016-12-31	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	0	0	NA	0	0	NA	0	NA	0	NA	NA	Not a CT publication - register study!
NCT02515526	Drinking Ethanol Has Few Acute Effects on CYP2C9, CYP2C19, NAT2, and P-Glycoprotein Activities but Somewhat Inhibits CYP1A2, CYP2D6, and Intestinal CYP3A: So What?	10.1002/cpt.1083	29633238	2015-08-01	2015-06-01	2015-08-27	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT02190383	Efficacy of Habit Reversal Training in Children With Chronic Tic Disorders: A Within-Subject Analysis	10.1177/0145445518796203	30146896	2014-04-14	2013-11-01	2017-08-01	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT02190370	A new treatment for children with chronic tic disorders - Resource activation	10.1016/j.psychres.2019.01.083	31207850	2014-04-14	2013-11-01	2017-08-01	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT01852526	Material failure in dynamic spine implants: are the standardized implant tests before market launch sufficient?	10.1007/s00586-019-05880-y	30649613	2013-05-08	2013-03-01	2017-07-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT01795040	Efficacy of Omega-3/Omega-6 Fatty Acids in Preschool Children at Risk of ADHD: A Randomized Placebo-Controlled Trial	10.1177/1087054719883023	31680604	2013-02-16	2010-09-01	2017-05-01	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	1	methods	1	methods	The study was approved by the Medical Ethical Committee of the University Hospital of Cologne, Germany, and by the Medical Ethical Committee of the Central Institute of Mental Health in Mannheim, Germany, and registered online at clinicaltrials.gov (ID: NCT01795040).	NA
NCT01660425	Telephone-assisted self-help for parents of children with attention-deficit/hyperactivity disorder who have residual functional impairment despite methylphenidate treatment: a randomized controlled trial	10.1111/jcpp.12661	27878809	2012-08-06	2012-05-01	2015-03-01	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT01213667	Subjective perception versus objective outcome after intravitreal ranibizumab for exudative AMD	10.1007/s00417-011-1792-8	21901296	2010-10-01	2010-01-01	2017-12-01	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT00275054	"Small Lymphocytic Lymphoma: Analysis of Two Cohorts Including Patients in Clinical Trials of the German Chronic Lymphocytic Leukemia Study Group (GCLLSG) or in ""Real-Life"" Outside of Clinical Trials"	10.21873/anticanres.13382	31092457	2006-01-10	2005-10-01	2015-06-01	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT03663491	Necessity of transnasal gastroscopy in routine diagnostics: a patient-centred requirement analysis	10.1136/bmjgast-2018-000264	31139423	2018-06-21	2016-09-01	2017-03-31	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	1	abstract	1	abstract	Trial registration number: NCT03663491.	NA
NCT03567278	Transapical aortic valve implantation using a new self-expandable bioprosthesis (ACURATE TA‚Ñ¢): 6-month outcomes	10.1093/ejcts/ezs139	22491663	2014-12-08	2009-11-01	2015-09-01	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	0	0	NA	0	0	NA	0	NA	0	NA	NA	NA
NCT03141697	Is CO2 insufflation an amelioration of routine colonoscopy?	10.23736/s1121-421x.18.02478-9	30008194	2017-04-26	2012-04-01	2014-08-31	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	no access to full-text!
NCT02745600	Clinical evaluation of in silico planning and real-time simulation of hepatic radiofrequency ablation (ClinicIMPPACT Trial)	10.1007/s00330-019-06411-5	31471752	2016-03-23	2016-02-01	2017-03-01	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT02672553	A randomized multicenter trial of minimally invasive rapid deployment versus conventional full sternotomy aortic valve replacement	10.1016/j.athoracsur.2014.09.022	25441065	2015-11-06	2012-05-01	2015-08-01	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	0	0	NA	0	0	NA	0	NA	0	NA	NA	NA
NCT02380937	Real-time magnetic resonance-guided ablation of typical right atrial flutter using a combination of active catheter tracking and passive catheter visualization in man: initial results from a consecutive patient series	10.1093/europace/euv249	26316146	2015-02-16	2015-01-01	2015-08-01	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT02158468	Cardioprotection by combined intrahospital remote ischaemic perconditioning and postconditioning in ST-elevation myocardial infarction: the randomized LIPSIA CONDITIONING trial	10.1093/eurheartj/ehv463	26385956	2014-05-26	2011-10-01	2014-09-01	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	1	methods	1	methods	The study was registered at ClinicalTrials.gov (Identifier: NCT02158468).	NA
NCT02007772	Nasal high-flow versus noninvasive ventilation in patients with chronic hypercapnic COPD	10.2147/copd.s206111	31308647	2013-09-16	2011-06-01	2017-07-01	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	1	methods	1	methods	The trial registered with clinicaltrials.gov (NCT02007772).	NA
NCT01890317	Mild Hypothermia in Cardiogenic Shock Complicating Myocardial Infarction	10.1161/circulationaha.117.032722	30026282	2013-06-24	2012-08-01	2016-03-01	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT01728441	Drug-Eluting Stent Versus Drug-Coated Balloon Revascularization in Patients With Femoropopliteal Arterial Disease	10.1016/j.jacc.2018.11.039	30765033	2012-11-13	2012-10-01	2014-05-01	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT01612312	Effect of aspiration thrombectomy on microvascular obstruction in NSTEMI patients: the TATORT-NSTEMI trial	10.1016/j.jacc.2014.05.064	25212646	2012-05-30	2011-03-01	2016-10-01	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	0	NA	0	0	NA	1	abstract	1	abstract	(Thrombus Aspiration in Thrombus Containing Culprit Lesions in Non-ST-Elevation Myocardial Infarction [TATORT-NSTEMI]; NCT01612312).	NA
NCT01504256	Randomised phase II trial to investigate catumaxomab (anti-EpCAM‚Äâ√ó‚Äâanti-CD3) for treatment of peritoneal carcinomatosis in patients with gastric cancer	10.1038/s41416-018-0150-6	29988111	2012-01-03	2011-10-01	2017-07-01	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT01414231	Acute Myeloid Leukemia (AML): different treatment strategies versus a common standard arm--combined prospective analysis by the German AML Intergroup	10.1200/jco.2012.42.2907	22965967	2011-08-05	2002-04-01	2014-07-01	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT01137734	Improving mitral valve coaptation with adjustable rings: outcomes from a European multicentre feasibility study with a new-generation adjustable annuloplasty ring system	10.1093/ejcts/ezt128	23530026	2010-05-24	2010-03-01	2014-01-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT01106391	First-in-human study of the INCRAFT endograft in patients with infrarenal abdominal aortic aneurysms in the INNOVATION trial	10.1016/j.jvs.2012.09.079	23332982	2010-04-16	2010-03-01	2016-10-01	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT01002703	Lenalidomide in combination with bendamustine and prednisolone in relapsed/refractory multiple myeloma: results of a phase 2 clinical trial (OSHO-#077)	10.1007/s00432-017-2504-5	28828689	2009-10-23	2009-09-01	2014-10-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT01859429	Effects of stepped psychooncological care on referral to psychosocial services and emotional well-being in cancer patients: A cluster-randomized phase III trial	10.1002/pon.4492	28665542	2013-05-17	2012-04-01	2015-03-01	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0	1	Trial Registration: www.clinicaltrials.gov NCT01859429, registration date May 17, 2013.	0	0	NA	1	abstract	1	abstract	Trial Registration: www.clinicaltrials.gov NCT01859429, registration date May 17, 2013.	NA
NCT02602275	fMRI Revealed Reduced Amygdala Activation after Nx4 in Mildly to Moderately Stressed Healthy Volunteers in a Randomized, Placebo-Controlled, Cross-Over Trial	10.1038/s41598-020-60392-w	32123197	2015-10-28	2015-08-01	2015-12-01	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT02434692	Telemetric Measurement of Intraocular Pressure via an Implantable Pressure Sensor-12-Month Results from the ARGOS-02 Trial	10.1016/j.ajo.2019.09.011	31545953	2014-09-02	2014-05-01	2017-04-11	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT02429219	Absorption of irrigation fluid occurs frequently during high power 532 nm laser vaporization of the prostate	10.1016/j.juro.2014.07.117	25108273	2015-02-19	2013-11-01	2015-02-01	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	0	0	NA	0	0	NA	0	NA	0	NA	NA	NA
NCT02425163	Prostate cancer: diagnostic performance of real-time shear-wave elastography	10.1148/radiol.14140567	25599156	2015-02-10	2012-03-01	2015-01-01	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NCT00807300	Radioablation by Image-Guided (HDR) Brachytherapy and Transarterial Chemoembolization in Hepatocellular Carcinoma: A Randomized Phase II Trial	10.1007/s00270-018-2127-5	30488303	2008-12-09	2006-10-01	2015-12-01	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	0	0	NA	0	0	NA	1	methods	1	methods	The study was registered at clinicaltrials.gov (NCT00807300), and the study protocol conformed with the Declaration of Helsinki	NA
