id	pub_title.x	doi.x	pmid.x	registration_date	start_date	completion_date	has_iv_trn_abstract	has_iv_trn_ft	has_reg_pub_link	reg_1y_after_start.x	reg_after_cd.x	reg_after_pub.x	has_crossreg_eudract	has_crossreg_isrctn	trn_reported	trn_location	reg_reported	reg_location	reg_wording	ab_addressed	ab_justified	ab_date	ab_wording	ft_addressed	ft_justified	ft_date	ft_wording	rr_addressed_total	rr_justified_total	rr_date_total	comment	exclude	pub_eudra_nr
NCT01573117	Rapid Induction of COOLing in Stroke Patients (iCOOL1): a randomised pilot study comparing cold infusions with nasopharyngeal cooling	10.1186/s13054-014-0582-1	25346332	31.03.12	01.09.10	NA	TRUE	TRUE	TRUE	TRUE	NA	FALSE	FALSE	FALSE	1	abstract	1	abstract	Trial registration:ðClinicalTrials.govðNCT01573117. Registered 31 March 2012.	0	0	1	Trial registration:ðClinicalTrials.govðNCT01573117. Registered 31 March 2012.	0	0	0	NA	0	0	1	NA	0	
NCT02038062	Effect of ischemic and pharmacological preconditioning of lower limb muscle tissue on tissue oxygenation measured by near-infrared spectroscopy--a pilot study	10.1186/1471-2253-14-54	25132803	14.01.14	01.05.10	2012-01-01	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	1	abstract	1	abstract	Trial number:ðNCT02038062ðat 14 January 2014.	0	0	1	Trial number:ðNCT02038062ðat 14 January 2014.	0	0	0	NA	0	0	1	NA	0	
NCT02181101	The influence of obesity on survival in early, high-risk breast cancer: results from the randomized SUCCESS A trial	10.1186/s13058-015-0639-3	26385214	04.06.14	01.09.05	2013-09-01	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	1	abstract	1	abstract	Trial registration:ðClinicaltrials.govðNCT02181101ð. Registered September 2005.	0	0	1	Trial registration:ðClinicaltrials.govðNCT02181101ð. Registered September 2005.	0	0	0	NA	0	0	1	prospective?	0	
NCT02595229	Pronator quadratus repair after volar plating of distal radius fractures or not? Results of a prospective randomized trial	10.1186/s40001-015-0187-4	26607745	25.10.15	01.05.10	2013-03-01	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	1	abstract	1	abstract	Trial registration number:ðNCT02595229ð(ClinicalTrials.gov, registered 02 November 2015).	0	0	1	Trial registration number:ðNCT02595229ð(ClinicalTrials.gov, registered 02 November 2015).	0	0	0	NA	0	0	1	NCT00437385	0	
NCT00626717	Prospective, randomized, double-blind trial to investigate the efficacy and safety of corneal cross-linking to halt the progression of keratoconus	10.1186/s12886-015-0070-7	26194634	20.02.08	01.08.07	2012-12-01	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	abstract	1	abstract	NCT00626717, Date of registration: February 20, 2008.	0	0	1	 NCT00626717, Date of registration: February 20, 2008.	0	0	0	NA	0	0	1	NA	0	
NCT00690300	DocOx (AIO-PK0106): a phase II trial of docetaxel and oxaliplatin as a second line systemic therapy in patients with advanced pancreatic ductal adenocarcinoma	10.1186/s12885-016-2052-4	26772812	02.06.08	01.01.08	2010-12-01	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	1	abstract	1	abstract	Trial registration:ÊNCT00690300. Registered June 2, 2008	0	0	1	Trial registration:ÊNCT00690300. Registered June 2, 2008	0	0	0	NA	0	0	1	NA	0	
NCT02270853	Sleep-disordered breathing in patients with newly diagnosed lung cancer	10.1186/s12890-018-0645-1	29769049	14.10.14	01.04.14	2016-12-01	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	abstract	1	abstract	NCT02270853Ê(ClinicalTrials.gov), date of registration: 14th October 2014.	0	0	1	 NCT02270853Ê(ClinicalTrials.gov), date of registration: 14th October 2014.	0	0	0	NA	0	0	1	NA	0	
NCT02861001	Bronchoscopy versus an endotracheal tube mounted camera for the peri-interventional visualization of percutaneous dilatational tracheostomy - a prospective, randomized trial (VivaPDT)	10.1186/s13054-017-1901-0	29284503	13.06.16	01.04.16	2017-01-13	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	abstract	1	abstract	Trial registration:ÊClinicalTrials.gov,ÊNCT02861001Ê. Registered on 13 June 2016.	0	0	1	Trial registration:ÊClinicalTrials.gov,ÊNCT02861001Ê. Registered on 13 June 2016.	0	0	0	NA	0	0	1	NA	0	
NCT01861951	A phase II trial comparing pazopanib with doxorubicin as first-line treatment in elderly patients with metastatic or advanced soft tissue sarcoma (EPAZ): study protocol for a randomized controlled trial	10.1186/s13063-016-1434-x	27387325	11.04.13	01.10.12	2017-07-11	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	1	abstract	1	abstract	"Trial registration:ÊClinicalTrials.govÊNCT01861951Ê; registered on 11 April 2013. EudraCT 2011-004168-30; registered on 4 June 2012."	0	0	1	"Trial registration:ÊClinicalTrials.govÊNCT01861951Ê; registered on 11 April 2013. EudraCT 2011-004168-30; registered on 4 June 2012."	0	0	0	NA	0	0	1	prospective in Eudra	0	2011-004168-30
NCT02290613	Early treatment with ambrisentan of mildly elevated mean pulmonary arterial pressure associated with systemic sclerosis: a randomized, controlled, double-blind, parallel group study (EDITA study)	10.1186/s13075-019-1981-0	31655622	31.10.14	01.07.14	2017-12-31	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	abstract	1	abstract	Trial registration:Êwww.ClinicalTrials.gov, unique identifier NCT:ÊNCT02290613Ê, registered 14thÊof November 2014.	0	0	1	Trial registration:Êwww.ClinicalTrials.gov, unique identifier NCT:ÊNCT02290613Ê, registered 14thÊof November 2014.	0	0	0	NA	0	0	1	registered onÊwww.ClinicalTrials.govÊ(unique identifier NCT:ÊNCT02290613) and in the European Clinical Trial Register (EudraCT Number: 2014-001882-28).	0	2014-001882-28
NCT02602275	fMRI Revealed Reduced Amygdala Activation after Nx4 in Mildly to Moderately Stressed Healthy Volunteers in a Randomized, Placebo-Controlled, Cross-Over Trial	10.1038/s41598-020-60392-w	32123197	28.10.15	01.08.15	2015-12-01	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	methods	1	methods	This study is registered at ClinicalTrials.gov, numberÊNCT02602275Ê(date of registration: October 28th, 2015).	0	0	1	This study is registered at ClinicalTrials.gov, numberÊNCT02602275Ê(date of registration: October 28th, 2015).	0	0	0	NA	0	0	1	NA	0	
NCT01700322	Effects of clopidogrel, prasugrel and ticagrelor on endothelial function, inflammatory and oxidative stress parameters and platelet function in patients undergoing coronary artery stenting for an acute coronary syndrome. A randomised, prospective, controlled study	10.1136/bmjopen-2014-005268	24801283	04.09.12	01.08.12	2016-09-01	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	abstract	1	abstract	"Trial registration number:ÊClinicalTrials.gov Identifier:ÊNCT01700322; EudraCT-Nr.: 2011-005305-73. Current V.1.3, from 24 February 2014."	0	0	1	"Trial registration number:ÊClinicalTrials.gov Identifier:ÊNCT01700322; EudraCT-Nr.: 2011-005305-73. Current V.1.3, from 24 February 2014."	0	0	0	NA	0	0	1	NA	0	2011-005305-73
NCT02247778	Does a minimal invasive approach reduce anterior chest wall numbness and postoperative pain in plate fixation of clavicle fractures?	10.1186/s12891-015-0592-4	26018526	21.09.14	01.04.14	2015-09-01	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	abstract	1	abstract	ClinicalTrials.govÊNCT02247778Ê. Registered 21 September 2014	0	0	1	ClinicalTrials.govÊNCT02247778Ê. Registered 21 September 2014	0	0	0	NA	0	0	1	NA	0	
NCT02312505	Accuracy of an autocalibrated pulse contour analysis in cardiac surgery patients: a bi-center clinical trial	10.1186/s12871-015-0153-2	26612072	03.12.12	01.03.12	2014-12-01	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	abstract	1	abstract	Trial registration:ÊClinicalTrials.gov:ÊNCT02312505ÊDate: 12.03.2012.	0	0	1	Trial registration:ÊClinicalTrials.gov:ÊNCT02312505ÊDate: 12.03.2012.	0	0	0	NA	0	0	1	swiched numbers in registration date? 	0	
NCT01061489	Cognitive change is more positively associated with an active lifestyle than with training interventions in older adults at risk of dementia: a controlled interventional clinical trial	10.1186/s12888-016-1018-z	27608620	02.02.10	01.08.09	2013-03-01	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	abstract	1	abstract	Trial registration:ÊClinicalTrials.gov IdentifierÊNCT01061489Ê. Registered February 2, 2010.	0	0	1	Trial registration:ÊClinicalTrials.gov IdentifierÊNCT01061489Ê. Registered February 2, 2010.	0	0	0	NA	0	0	1	NA	0	
NCT01306552	Berlin evaluates school tobacco prevention - BEST prevention: study design and methodology	10.1186/1471-2458-14-871	25150368	01.03.11	01.10.10	2013-08-01	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	abstract	1	abstract	NCT01306552Ê(January 2011).	0	0	1	 NCT01306552Ê(January 2011).	0	0	0	NA	0	0	1	NA	0	
DRKS00009387	Adjunctive use of essential oils following scaling and root planing -a randomized clinical trial	10.1186/s12906-016-1117-x	27266517	30.09.15	02.04.13	2014-09-28	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	1	abstract	1	abstract	Trial registration:ð332-12-24092012, DRKS 00009387, German Clinical Trials Register, Freiburg i. Br., 16.09.2015.	0	0	1	Trial registration:ð332-12-24092012, DRKS 00009387, German Clinical Trials Register, Freiburg i. Br., 16.09.2015.	0	0	0	NA	0	0	1	NA	0	
DRKS00011275	Plasma proteome and metabolome characterization of an experimental human thyrotoxicosis model	10.1186/s12916-016-0770-8	28065164	16.11.16	22.03.13	2016-06-10	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	1	abstract	1	abstract	This study was registered at the German Clinical Trials Register (DRKS) [DRKS00011275] on the 16th of November 2016.	0	0	1	This study was registered at the German Clinical Trials Register (DRKS) [DRKS00011275] on the 16th of November 2016.	0	0	0	NA	0	0	1	NA	0	
NCT01727362	Prophylactic acupuncture treatment during chemotherapy with breast cancer: a randomized pragmatic trial with a retrospective nested qualitative study	10.1007/s10549-019-05431-5	31520284	07.11.12	01.10.12	2016-12-01	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	abstract	1	abstract	"clinicaltrials.gov; NCT01727362. Prospectively registered 11 July 2012;Êhttps://clinicaltrials.gov/ct2/show/NCT01727362."	0	0	1	"clinicaltrials.gov; NCT01727362. Prospectively registered 11 July 2012;Êhttps://clinicaltrials.gov/ct2/show/NCT01727362."	0	0	0	NA	0	0	1	prospective? Seems to be a date mixup (month-days exchanged)	0	
NCT01601496	Outcome of the FUSION vascular graft for above-knee femoropopliteal bypass	10.1016/j.jvs.2014.10.005	25498193	23.04.12	26.10.09	2013-07-24	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	1	methods	1	methods	The study was sponsored by Maquet Cardiovascular and was registered on theðClinicalTrials.govWeb site (NCT01601496, April 23, 2012).ð	0	0	0	NA	0	0	1	The study was sponsored by Maquet Cardiovascular and was registered on theðClinicalTrials.govWeb site (NCT01601496, April 23, 2012).ð	0	0	1	NA	0	
NCT02643602	Sodium Bicarbonate Prevents Contrast-Induced Nephropathy in Addition to Theophylline: A Randomized Controlled Trial	10.1097/md.0000000000003720	27227933	23.12.15	01.12.05	2012-12-01	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	1	methods	1	methods	"and was registered at the registration site of the US National Institute of Health (clinicaltrials.gov; Identifier:ðNCT02643602; principal investigator: Huber Wolfgang; date of registration: December 30, 2015)."	0	0	0	NA	0	0	1	"and was registered at the registration site of the US National Institute of Health (clinicaltrials.gov; Identifier:ðNCT02643602; principal investigator: Huber Wolfgang; date of registration: December 30, 2015)."	0	0	1	NA	0	
DRKS00009347	Contactless recording of sleep apnea and periodic leg movements by nocturnal 3-D-video and subsequent visual perceptive computing	10.1038/s41598-019-53050-3	31727918	27.11.15	23.09.15	2016-11-20	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	methods	1	methods	"DRKS-ID: DRKS00009347; registration date: 27/11/2015."	0	0	0	NA	0	0	1	"DRKS-ID: DRKS00009347; registration date: 27/11/2015."	0	0	1	NA	0	
DRKS00005408	Noninvasive Neurally Adjusted Ventilator Assist Ventilation in the Postoperative Period Produces Better Patient-Ventilator Synchrony but Not Comfort	10.1155/2020/4705042	32655950	30.10.13	15.04.12	2016-03-31	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	1	abstract	1	abstract	The trial was registered at the German clinical Trials Register (DRKS no.: DRKS00005408).	0	0	0	NA	1	0	1	"the study was conducted in an adult surgical ICU (intensive care unit) of a tertiary medical centre in 2012/13 and 2016 and designed as a single-blind prospective randomized crossover observational trial. This study was approved by the Research Ethics Board of Georg-August University Goettingen (#19/1/12), and written informed consent was obtained from all subjects participating in the trial prior to data acquisition. The trial was registered at the German Trials Register (http://www.drks.de; DRKS00005408, date of registration: 30.10.2013)."	1	0	1	gives date of registration, which is after start, in same paragraph as start date- I count this as transparent reporting.. 	0	
NCT00319046	Evaluation of miglustat as maintenance therapy after enzyme therapy in adults with stable type 1 Gaucher disease: a prospective, open-label non-inferiority study	10.1186/1750-1172-7-102	23270487	26.04.06	01.02.06	2010-07-01	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	abstract	1	abstract	Trial registration:ÊClinicaltrials.gov identifierÊNCT00319046.	0	0	0	NA	0	0	1	This trial was registered on http://www.clinicaltrials.gov on April 26, 2006 (identifier # NCT00319046).	0	0	1	NA	0	
NCT01703273	A Structured, Manual-Based Low-Level Intervention vs. Treatment as Usual Evaluated in a Randomized Controlled Trial for Adolescents with Extreme Obesity - the STEREO Trial	10.1159/000475717	28787738	07.08.12	01.07.12	2014-12-01	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	ethics	1	ethics	"The STEREO trial is registered at Ôclinicaltrials.govÕ (identification number:ÊNCT01703273; Registered 7 August, 2012). Parts of the trial protocol have been published ["	0	0	0	NA	0	0	1	"The STEREO trial is registered at Ôclinicaltrials.govÕ (identification number:ÊNCT01703273; Registered 7 August, 2012). Parts of the trial protocol have been published ["	0	0	1	NA	0	
NCT01635634	Efficacy of cupping therapy in patients with the fibromyalgia syndrome-a randomised placebo controlled trial	10.1038/srep37316	27853272	03.07.12	01.06.12	2015-03-01	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	1	methods	1	methods	registered at ClinicalTrials.gov (registry number:ÊNCT01635634, date of registration 03 July 2012), prior to patient recruitment	0	0	0	NA	0	0	1	registered at ClinicalTrials.gov (registry number:ÊNCT01635634, date of registration 03 July 2012), prior to patient recruitment	0	0	1	prospective? Why do they give the wrong start date?	0	
NCT02362802	Myocardial Minimal Damage After Rapid Ventricular Pacing - the prospective randomized multicentre MyDate-Trial	10.1038/s41598-020-61625-8	32179792	01.02.15	01.09.14	2017-12-01	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	methods	1	methods	(clinicaltrials.gov identifier:ÊNCT02362802, date of first registration 13/02/2015)	0	0	0	NA	0	0	1	(clinicaltrials.gov identifier:ÊNCT02362802, date of first registration 13/02/2015)	0	0	1	NA	0	
NCT01897558	Pacemaker Implantation Associated Myocardial Micro-Damage: A Randomised Comparison between Active and Passive Fixation Leads	10.1038/s41598-018-23209-5	29559697	02.05.13	01.04.13	2014-12-01	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1	methods	1	methods	registered on ClinicalTrials.gov (IdentifierÊNCT01897558, registration date 12/07/2013).Ê	0	0	0	NA	0	0	1	registered on ClinicalTrials.gov (IdentifierÊNCT01897558, registration date 12/07/2013).Ê	0	0	1	NA	0	
NCT02054468	Effects of single-shot and steady-state propofol anaesthesia on rocuronium dose-response relationship: a randomised trial	10.1111/aas.12523	25962311	30.01.14	01.03.12	2014-02-01	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	1	abstract	1	abstract	The trial is registered with the Eudra-CT: 2009-012815-16.	0	0	0	NA	0	0	1	This single centre, randomised, controlled double-blinded trial is registered at the European Clinical Trial Database with the EudraCT-number: 2009-012815-16 on 14 May 2009	0	0	1	prospective in Eudra	0	2009-012815-16
